Id,Sales
820,5600.7524
821,4426.8516
822,6832.7275
823,6295.2817
824,7180.3657
825,7357.3545
826,3627.0107
827,4627.922
828,6826.605
829,9347.768
830,9618.365
831,5239.069
832,6299.3296
833,7977.168
834,6202.975
835,5444.3105
836,10135.396
837,8512.002
838,11416.396
839,4172.5303
840,5374.605
841,0.0
842,7680.733
843,5626.6587
844,10016.342
845,6839.1426
846,5001.0474
847,4957.2856
848,4468.8496
849,5058.025
850,5850.2915
851,4783.305
852,5328.0923
853,10106.325
854,6747.1436
855,21270.582
856,6240.1235
857,4677.6406
858,7195.494
859,9187.849
860,5719.0225
861,6541.9946
862,5570.544
863,8154.535
864,7595.5366
865,4613.0854
866,5747.383
867,6809.277
868,7987.0566
869,6571.7217
870,7964.0938
871,5153.4097
872,4475.5327
873,5337.7197
874,9667.308
875,11185.156
876,9534.454
877,7107.4946
878,5007.9917
879,5777.5474
880,4072.3381
881,8279.317
882,9663.288
883,8709.846
884,5618.546
885,4758.8306
886,4606.6973
887,4947.0703
888,10161.761
889,7063.2153
890,5123.5415
891,4993.3887
892,7358.807
893,4093.2236
894,7117.6963
895,4181.7446
896,6142.02
897,6867.9863
898,5421.43
899,7170.416
900,5985.367
901,4533.9497
902,6749.428
903,6849.3706
904,9975.6455
905,5896.35
906,7969.61
907,7248.016
908,9640.396
909,6464.397
910,9066.797
911,4267.432
912,4963.279
913,6263.2026
914,6007.7334
915,8621.707
916,7406.9453
917,5463.0444
918,7198.267
919,6495.1094
920,9080.07
921,3980.181
922,13017.471
923,4607.497
924,5897.5537
925,8268.452
926,5196.89
927,5413.763
928,6303.6025
929,7203.115
930,4919.9697
931,4741.444
932,7347.0825
933,7311.6167
934,6722.2104
935,4355.066
936,7221.907
937,10081.326
938,6629.976
939,4753.918
940,6627.3843
941,6091.66
942,6609.774
943,6537.76
944,3994.4177
945,7518.689
946,6065.128
947,7242.557
948,6432.008
949,4571.3057
950,6155.5483
951,4713.7974
952,7251.3
953,8679.142
954,5184.999
955,5059.738
956,5849.299
957,5727.0947
958,5135.9478
959,8128.106
960,6524.81
961,7641.207
962,5425.573
963,4717.1387
964,6230.371
965,7506.4375
966,8133.72
967,7957.1094
968,7976.4
969,5472.9106
970,8143.096
971,5373.713
972,7276.842
973,8612.322
974,6180.8193
975,9649.659
976,7790.2227
977,7245.286
978,5730.2905
979,7223.278
980,7683.971
981,6054.6333
982,4062.8303
983,5585.87
984,7849.7944
985,7086.2695
986,4849.4517
987,8523.806
988,6576.2925
989,5624.69
990,5615.9907
991,5461.029
992,6901.419
993,7170.0327
994,6377.22
995,5130.142
996,4646.961
997,6489.3574
998,3569.2573
999,6358.164
1000,4686.4863
1001,8449.153
1002,7125.4185
1003,6418.1416
1004,7537.9087
1005,5084.368
1006,4572.4697
1007,10560.132
1008,6822.6025
1009,7689.7627
1010,7679.6855
1011,5006.473
1012,5834.5625
1013,5363.9336
1014,7258.918
1015,11384.345
1016,5748.868
1017,3231.5588
1018,4899.298
1019,7948.3345
1020,8995.157
1021,5877.621
1022,7095.7983
1023,4619.0635
1024,5164.6025
1025,3204.5369
1026,4948.7124
1027,5648.7134
1028,6151.182
1029,7492.6553
1030,6004.0103
1031,7675.4463
1032,8462.879
1033,7367.079
1034,4357.6626
1035,9418.163
1036,10420.007
1037,6050.304
1038,7972.027
1039,4880.337
1040,6470.1206
1041,4068.437
1042,6829.757
1043,5114.188
1044,8726.799
1045,7242.5503
1046,8780.192
1047,8175.24
1048,5126.3423
1049,8047.205
1050,19536.88
1051,10476.884
1052,5850.866
1053,2953.2517
1054,6054.01
1055,9451.086
1056,5442.727
1057,11313.055
1058,21398.191
1059,3424.5627
1060,4951.3887
1061,8825.812
1062,4894.707
1063,9465.392
1064,6580.979
1065,6869.375
1066,3852.8997
1067,7135.3467
1068,6200.006
1069,7308.9043
1070,7910.222
1071,6100.229
1072,5760.602
1073,6783.3447
1074,5114.476
1075,5031.943
1076,7784.6895
1077,5297.7324
1078,6309.725
1079,7095.2837
1080,6075.809
1081,4978.6484
1082,7301.109
1083,7067.049
1084,7857.951
1085,6038.0493
1086,6921.2383
1087,5669.0103
1088,3745.415
1089,6095.9897
1090,6966.9927
1091,5020.674
1092,4437.5625
1093,9400.405
1094,6787.9653
1095,8032.4917
1096,6691.5474
1097,5554.714
1098,5364.8804
1099,4425.7075
1100,9828.961
1101,4891.217
1102,8197.49
1103,14891.549
1104,7193.5527
1105,6575.389
1106,4799.1694
1107,4751.9463
1108,7223.2505
1109,3978.9778
1110,6406.3574
1111,10005.286
1112,5365.2383
1113,14089.787
1114,13818.136
1115,5105.592
1116,7301.638
1117,5143.943
1118,6543.3735
1119,5286.074
1120,10736.266
1121,7316.22
1122,8446.978
1123,4540.8257
1124,6936.5356
1125,4695.5635
1126,8348.798
1127,6951.801
1128,5974.6855
1129,6851.389
1130,5464.415
1131,8209.727
1132,9581.287
1133,5540.6616
1134,10097.347
1135,6510.8433
1136,9506.272
1137,4523.2866
1138,5107.9927
1139,5277.587
1140,9249.027
1141,6760.2764
1142,7518.4165
1143,6950.9453
1144,8636.644
1145,4494.969
1146,7982.6704
1147,6247.0483
1148,3966.2708
1149,14176.236
1150,17377.389
1151,6855.1733
1152,7859.6074
1153,9413.88
1154,10399.517
1155,10579.0625
1156,5953.703
1157,7283.1597
1158,5753.717
1159,8322.9375
1160,4025.3892
1161,5411.5127
1162,5284.8696
1163,5333.537
1164,7646.2007
1165,5046.8413
1166,4530.561
1167,5807.804
1168,3732.208
1169,4542.2417
1170,5440.0234
1171,6472.2
1172,8970.271
1173,8362.09
1174,7114.079
1175,6233.319
1176,6054.991
1177,11106.933
1178,7357.2847
1179,5525.0483
1180,4164.7783
1181,9661.243
1182,4578.871
1183,6705.032
1184,3283.5757
1185,5276.057
1186,7145.0156
1187,5788.7437
1188,4925.3447
1189,8181.7217
1190,9314.113
1191,11598.169
1192,5625.6177
1193,9134.833
1194,3421.775
1195,5075.1587
1196,6038.6367
1197,4098.1997
1198,8597.789
1199,5067.5415
1200,5154.6924
1201,8806.902
1202,11510.096
1203,8339.281
1204,5407.973
1205,5320.0093
1206,7865.4263
1207,6795.5825
1208,6274.4478
1209,4504.5776
1210,7277.758
1211,9157.572
1212,4535.9346
1213,6351.594
1214,7521.2993
1215,8040.7075
1216,13383.573
1217,6405.319
1218,12719.997
1219,6628.149
1220,5069.494
1221,3623.5674
1222,6234.288
1223,5991.364
1224,4973.9263
1225,7522.9204
1226,4478.2095
1227,4467.026
1228,6840.343
1229,3724.0662
1230,7901.981
1231,6261.399
1232,7223.5327
1233,8097.4756
1234,5042.776
1235,9424.174
1236,6448.517
1237,4931.46
1238,5016.6147
1239,5233.426
1240,10805.2295
1241,6588.6025
1242,4710.7954
1243,7819.251
1244,8200.806
1245,6492.459
1246,6291.105
1247,8322.858
1248,5564.2837
1249,5147.589
1250,5558.264
1251,8612.331
1252,5772.3433
1253,6218.962
1254,5397.442
1255,4954.875
1256,3942.8845
1257,5028.916
1258,7712.8022
1259,8256.641
1260,10784.856
1261,10729.755
1262,8030.952
1263,4220.0044
1264,4886.7314
1265,10877.707
1266,9776.18
1267,7034.437
1268,8121.574
1269,8497.979
1270,5471.58
1271,4039.9033
1272,10599.128
1273,5048.406
1274,6631.81
1275,6174.1562
1276,2705.0107
1277,10508.023
1278,5390.6104
1279,5069.4653
1280,4780.656
1281,5993.615
1282,6503.018
1283,7537.3696
1284,6651.9336
1285,4447.778
1286,4909.5454
1287,4206.901
1288,3168.3992
1289,6917.167
1290,18435.402
1291,5485.19
1292,5385.7646
1293,6802.3384
1294,5006.564
1295,5316.1143
1296,4723.0356
1297,4550.4756
1298,7160.1113
1299,6894.209
1300,3995.2292
1301,8693.465
1302,5057.137
1303,5059.6074
1304,8136.7617
1305,7881.5625
1306,10036.239
1307,5477.615
1308,7141.916
1309,4636.85
1310,5703.69
1311,15152.694
1312,8697.014
1313,6270.488
1314,4412.8657
1315,4792.552
1316,5864.0215
1317,4665.211
1318,9736.673
1319,5016.6147
1320,5703.9727
1321,6854.899
1322,4794.4165
1323,6493.8457
1324,6815.4946
1325,7723.7476
1326,6757.4404
1327,4333.101
1328,5462.029
1329,6206.886
1330,9518.273
1331,8669.322
1332,6820.0913
1333,4336.251
1334,7270.266
1335,5935.0576
1336,4430.1714
1337,7152.4673
1338,7301.9585
1339,6300.297
1340,5679.102
1341,6465.0815
1342,7084.297
1343,5480.6772
1344,6931.9927
1345,6783.0537
1346,5454.0127
1347,8380.955
1348,5676.097
1349,4879.7505
1350,11554.0205
1351,5971.029
1352,3630.1772
1353,8124.7505
1354,8554.36
1355,10512.774
1356,4824.7812
1357,5845.657
1358,6057.001
1359,7379.652
1360,6207.881
1361,7680.2935
1362,3251.185
1363,5821.473
1364,6169.771
1365,5758.7676
1366,4558.6455
1367,7081.487
1368,8243.037
1369,4452.14
1370,8718.397
1371,6452.7495
1372,8835.842
1373,4214.3574
1374,6217.639
1375,5824.494
1376,7111.6777
1377,8505.811
1378,4321.8423
1379,7360.59
1380,7561.8994
1381,7257.388
1382,5021.8516
1383,3462.681
1384,6863.874
1385,6909.0713
1386,8163.7715
1387,7024.79
1388,5478.3574
1389,8067.5684
1390,6660.5156
1391,6470.5464
1392,7551.205
1393,5464.4985
1394,7707.207
1395,10487.55
1396,8218.319
1397,4296.8594
1398,5553.9883
1399,4223.0396
1400,0.0
1401,8316.131
1402,5220.087
1403,8724.145
1404,4167.583
1405,6667.755
1406,6181.2437
1407,10582.281
1408,4431.2783
1409,5360.2466
1410,5560.3003
1411,8025.669
1412,4898.6064
1413,7037.6377
1414,7637.339
1415,9791.286
1416,6911.562
1417,7021.0664
1418,5832.5933
1419,4669.667
1420,5126.4937
1421,10334.57
1422,9222.832
1423,5753.887
1424,15141.687
1425,6121.2847
1426,4899.8306
1427,6068.212
1428,8238.833
1429,8865.739
1430,6789.383
1431,7231.48
1432,7772.6943
1433,6917.253
1434,5879.6675
1435,5588.4116
1436,5158.164
1437,4748.766
1438,4205.1035
1439,5287.8594
1440,8464.896
1441,16412.291
1442,6131.8306
1443,4957.6685
1444,6957.657
1445,3808.6477
1446,6169.4707
1447,3514.8696
1448,8761.456
1449,5837.351
1450,6436.2046
1451,12975.244
1452,10780.115
1453,6478.0234
1454,6718.5957
1455,3533.0747
1456,5836.8276
1457,5690.4814
1458,8238.864
1459,4759.116
1460,3943.2456
1461,5836.833
1462,5411.662
1463,7634.4478
1464,6096.9487
1465,3426.8367
1466,7561.986
1467,7685.5176
1468,7417.733
1469,4585.7017
1470,4450.616
1471,7582.5674
1472,3848.7644
1473,9935.503
1474,5258.952
1475,4877.4565
1476,6686.527
1477,5963.3403
1478,4552.0337
1479,5633.838
1480,6569.842
1481,9460.428
1482,9250.298
1483,5844.5923
1484,4101.238
1485,5727.417
1486,7865.3813
1487,5150.01
1488,6119.633
1489,6293.019
1490,11276.216
1491,7419.2607
1492,5920.557
1493,6750.677
1494,4274.1196
1495,9119.165
1496,5823.356
1497,12496.938
1498,6340.0957
1499,5521.598
1500,5109.5225
1501,3398.7488
1502,7699.4414
1503,17551.234
1504,4227.0005
1505,4795.944
1506,9319.267
1507,6985.195
1508,6408.4287
1509,7773.9023
1510,6049.554
1511,5026.9546
1512,4679.9966
1513,9110.029
1514,5749.1313
1515,7010.154
1516,7283.6113
1517,4783.173
1518,7025.688
1519,5601.5967
1520,3370.5762
1521,8673.738
1522,8145.2163
1523,4405.1377
1524,7211.4526
1525,6778.1973
1526,4319.996
1527,9444.571
1528,6072.2407
1529,8567.603
1530,4594.807
1531,5110.658
1532,6391.016
1533,0.0
1534,7360.4214
1535,4372.816
1536,6610.574
1537,5050.2837
1538,5042.723
1539,5410.723
1540,6596.342
1541,6935.861
1542,7813.146
1543,5486.3564
1544,7724.3223
1545,6195.5137
1546,8305.565
1547,9109.83
1548,6770.6514
1549,3264.1184
1550,5654.173
1551,7472.1045
1552,4552.9585
1553,10911.942
1554,5644.8413
1555,8256.916
1556,11010.34
1557,5992.541
1558,4296.683
1559,10448.576
1560,9805.368
1561,5640.0737
1562,8398.237
1563,9479.068
1564,5745.2676
1565,5102.5835
1566,6981.2793
1567,5443.459
1568,5225.511
1569,7028.7705
1570,4956.0186
1571,6320.4033
1572,7296.717
1573,6576.493
1574,7822.503
1575,5863.8145
1576,6936.873
1577,3722.706
1578,7415.9575
1579,6890.85
1580,5830.0405
1581,6830.135
1582,6998.7715
1583,9372.807
1584,5688.3276
1585,4840.2383
1586,5876.2646
1587,6709.1387
1588,7425.4263
1589,4601.6655
1590,4323.4585
1591,8291.043
1592,6683.811
1593,5729.367
1594,7572.6885
1595,6185.2886
1596,6716.578
1597,4503.3965
1598,3943.0388
1599,6447.601
1600,6354.03
1601,6592.204
1602,9467.251
1603,8569.294
1604,4874.1226
1605,8965.055
1606,3451.4614
1607,3376.6472
1608,6254.7144
1609,11346.073
1610,7799.1577
1611,6884.3604
1612,4544.7896
1613,7229.8525
1614,10082.874
1615,5558.3438
1616,7761.635
1617,6122.248
1618,4752.6807
1619,5223.583
1620,5534.0293
1621,5877.98
1622,4584.132
1623,5064.1016
1624,4229.5166
1625,6975.0303
1626,7426.588
1627,4862.5483
1628,6166.818
1629,6694.726
1630,5252.5913
1631,4784.1353
1632,8720.659
1633,7620.06
1634,5638.847
1635,4131.264
1636,12816.437
1637,5922.2285
1638,5362.742
1639,8443.756
1640,8916.13
1641,7062.7573
1642,5873.0825
1643,7382.8687
1644,9380.909
1645,12232.899
1646,4866.821
1647,4715.807
1648,4851.228
1649,6717.91
1650,5690.167
1651,7735.7783
1652,8531.336
1653,5696.313
1654,4245.8643
1655,6309.37
1656,7953.3843
1657,4936.8335
1658,6823.598
1659,3910.388
1660,7104.296
1661,7394.961
1662,7394.763
1663,9097.788
1664,6113.8867
1665,3489.4763
1666,6238.6953
1667,7314.706
1668,8256.468
1669,7067.824
1670,6863.174
1671,6314.9507
1672,4350.479
1673,9469.951
1674,4210.2036
1675,11085.6
1676,5579.359
1677,4292.3213
1678,6756.7573
1679,6269.6807
1680,7060.8784
1681,7222.114
1682,3580.368
1683,4562.717
1684,6580.9287
1685,9142.703
1686,9568.185
1687,5150.4863
1688,6161.809
1689,7802.178
1690,6134.0005
1691,5365.448
1692,9920.137
1693,8489.295
1694,11385.789
1695,4188.9653
1696,5286.4424
1697,0.0
1698,7655.416
1699,5542.3423
1700,9991.784
1701,6803.8115
1702,4918.365
1703,4975.4775
1704,4399.6714
1705,5025.7993
1706,5823.189
1707,4765.4067
1708,5253.1274
1709,9891.994
1710,6722.23
1711,21598.438
1712,6129.5854
1713,4887.7056
1714,7556.882
1715,9645.1875
1716,6006.2495
1717,6867.004
1718,5878.103
1719,8560.439
1720,7973.616
1721,4996.228
1722,6036.034
1723,7148.2124
1724,8416.462
1725,6901.7744
1726,8609.711
1727,5430.4653
1728,4840.894
1729,5662.656
1730,10145.773
1731,11741.915
1732,10006.3545
1733,7459.2817
1734,5259.5137
1735,6063.9365
1736,4432.6772
1737,8689.1045
1738,10141.227
1739,9418.819
1740,5897.565
1741,4997.834
1742,4838.065
1743,5356.644
1744,10666.765
1745,7417.959
1746,5334.0815
1747,5399.28
1748,7879.0146
1749,4370.715
1750,7496.186
1751,4327.1377
1752,6645.086
1753,7430.966
1754,5689.76
1755,7462.213
1756,6477.949
1757,4777.702
1758,7088.412
1759,7190.302
1760,10469.383
1761,6213.3535
1762,8398.069
1763,7345.822
1764,10028.509
1765,6835.041
1766,9515.56
1767,4650.5923
1768,5212.555
1769,6577.766
1770,6306.206
1771,9323.969
1772,7713.9204
1773,5756.7466
1774,7646.4194
1775,7029.287
1776,9529.491
1777,4180.078
1778,13665.423
